mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,mol_true_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,docking_method,protein,ligand,pose_file,pose_name,file_format,protein_file_used,posebusters_mode,diffdock_confidence
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,12,0.9998407666111827,1.0009254408186914,0,0,16,1.0019661943758322,0,38,1.0012347104869788,0,12,16,38,1,1,4.956805903938433e-05,0,0,,0,0,,5.0,18.67534409007356,14.192563076903028,1.3158542251234244,3.3263091332586634,0,3.0,20952.0,C,C,1.7,1.7,3.4,3.3263091332586634,3.4,0.9783262156643128,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0014398848092152627,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PDC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1_confidence-0.60.sdf,PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1_confidence-0.60.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,0.6
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,12,0.9998407666111827,1.0009254408186914,0,0,16,1.0019661943758322,0,38,1.0012347104869788,0,12,16,38,1,1,4.956805903938433e-05,0,0,,0,0,,5.0,18.67534409007356,14.192563076903028,1.3158542251234244,3.3263091332586634,0,3.0,20952.0,C,C,1.7,1.7,3.4,3.3263091332586634,3.4,0.9783262156643128,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0014398848092152627,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PDC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1.sdf,PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,12,0.999783807546897,1.0009379487472676,0,0,16,1.0020012908183078,0,38,0.9962521082637665,0,12,16,38,1,1,2.966952642657894e-05,0,0,,0,0,,5.0,17.75351730057513,14.192563076903028,1.2509028287827164,3.109706383245853,0,8.0,20959.0,O,C,1.55,1.7,3.25,3.109706383245853,3.25,0.9568327333064163,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0014331780723754925,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PDC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank6_confidence-1.63.sdf,PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank6_confidence-1.63.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.63
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,12,0.9998136361593029,1.0008940010930334,0,0,16,1.0019791370873927,0,38,0.996171452960795,0,12,16,38,1,1,1.8241503748517296e-05,0,0,,0,0,,5.0,20.347541702406936,14.192563076903028,1.4336763269715898,3.1960833859585076,0,10.0,200.0,O,C,1.55,1.7,3.25,3.1960833859585076,3.25,0.9834102726026177,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.002856122813280971,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PDC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank5_confidence-1.56.sdf,PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank5_confidence-1.56.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.56
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,10,0.9886093775172742,1.0057577190455531,0,0,15,1.0001093038736817,0,30,1.0015941368452603,0,10,15,30,0,0,,0,0,,0,0,,15.0,61.2675388762924,23.679969084300122,2.58731498585076,2.2143143521189588,1,1.0,20955.0,O,C,1.55,1.7,3.25,2.2143143521189588,3.25,0.6813274929596796,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.028169014084507043,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank10_confidence-2.19.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank10_confidence-2.19.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,2.19
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,10,0.9886031428133871,1.0057700430299255,0,0,15,1.0000969945709506,0,30,1.099254994360526,0,10,15,30,0,0,,0,0,,0,0,,15.0,38.77549059346964,23.679969084300122,1.6374806257318084,2.2686930709110924,1,1.0,20955.0,O,C,1.55,1.7,3.25,2.2686930709110924,3.25,0.6980594064341823,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.022273936170212765,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank4_confidence-1.01.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank4_confidence-1.01.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.01
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,12,0.9998283526503515,1.00089913100731,0,0,16,1.0019671647517647,0,38,0.9981207645119703,0,12,16,38,1,1,1.65981345843641e-05,0,0,,0,0,,5.0,18.093431302367723,14.192563076903028,1.2748529778819844,2.2828490729787636,1,4.0,20954.0,C,C,1.7,1.7,3.4,2.2828490729787636,3.4,0.6714261979349305,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.03984206748025843,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PDC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank7_confidence-1.96.sdf,PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank7_confidence-1.96.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.96
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,12,0.9998251768865186,1.0008896987135671,0,0,16,1.0019834583962894,0,38,0.9957259104974386,0,12,16,38,1,1,4.201188822843677e-05,0,0,,0,0,,5.0,17.513306210207855,14.192563076903028,1.2339776906617383,2.5977796711807564,0,4.0,20954.0,C,C,1.7,1.7,3.4,2.5977796711807564,3.4,0.7640528444649284,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.03258145363408521,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PDC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank8_confidence-1.98.sdf,PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank8_confidence-1.98.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.98
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,10,0.9886201883031972,1.0057092902860283,0,0,15,1.000092562524856,0,30,1.1076672418687104,0,10,15,30,0,0,,0,0,,0,0,,15.0,41.75523941821846,23.679969084300122,1.7633147775476736,2.4429203343539463,0,1.0,20967.0,O,C,1.55,1.7,3.25,2.4429203343539463,3.25,0.7516677951858296,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.016268260292164674,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,12,0.9998401629353286,1.0008840031321307,0,0,16,1.0019825973349914,0,38,0.9967152267059168,0,12,16,38,1,1,2.4495975908177e-05,0,0,,0,0,,5.0,18.07991250056148,14.192563076903028,1.2739004507215983,2.288369054588879,1,2.0,20954.0,C,C,1.7,1.7,3.4,2.288369054588879,3.4,0.6730497219379056,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.038890889449045736,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PDC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank9_confidence-2.33.sdf,PDC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank9_confidence-2.33.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,2.33
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,10,0.9886248520772489,1.0057412495699196,0,0,15,1.0000914928352191,0,30,1.136137478013707,0,10,15,30,0,0,,0,0,,0,0,,15.0,38.12012545015356,23.679969084300122,1.6098046967226531,2.707199743277175,0,1.0,20955.0,O,C,1.55,1.7,3.25,2.707199743277175,3.25,0.832984536392977,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.008997000999666778,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank3_confidence-0.98.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank3_confidence-0.98.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,0.98
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,10,0.9886201883031972,1.0057092902860283,0,0,15,1.000092562524856,0,30,1.1076672418687104,0,10,15,30,0,0,,0,0,,0,0,,15.0,41.75523941821846,23.679969084300122,1.7633147775476736,2.4429203343539463,0,1.0,20967.0,O,C,1.55,1.7,3.25,2.4429203343539463,3.25,0.7516677951858296,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.016268260292164674,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1_confidence-0.84.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1_confidence-0.84.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,0.84
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,10,0.9886016425818959,1.0057623859689653,0,0,15,1.0000992815386547,0,30,1.0938144139866035,0,10,15,30,0,0,,0,0,,0,0,,15.0,39.20253991278464,23.679969084300122,1.6555148266125068,2.0180194994102507,1,2.0,20602.0,O,C,1.55,1.7,3.25,2.0180194994102507,3.25,0.6209290767416156,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0364359059291156,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank5_confidence-1.08.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank5_confidence-1.08.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.08
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,10,0.9886040098292509,1.0057285339814448,0,0,15,1.0001048761211884,0,30,1.0881204945097651,0,10,15,30,0,0,,0,0,,0,0,,15.0,51.900715225240475,23.679969084300122,2.1917560382142045,2.574892139488565,0,1.0,20955.0,O,C,1.55,1.7,3.25,2.574892139488565,3.25,0.79227450445802,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.009628154050464808,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank2_confidence-0.93.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank2_confidence-0.93.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,0.93
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,10,0.9886271462076379,1.0057659909428838,0,0,15,1.0001292492425853,0,30,1.087867904709654,0,10,15,30,0,0,,0,0,,0,0,,15.0,39.22507165860297,23.679969084300122,1.65646633739101,2.665595505698492,0,4.0,20955.0,O,C,1.55,1.7,3.25,2.665595505698492,3.25,0.8201832325226129,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.008336112037345782,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank9_confidence-1.62.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank9_confidence-1.62.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.62
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,10,0.9886035178709042,1.0057621414450726,0,0,15,1.0000954105209912,0,30,1.0636448515004533,0,10,15,30,0,0,,0,0,,0,0,,15.0,49.922628925665194,23.679969084300122,2.108221879342065,2.8451931147111966,0,8.0,568.0,C,O,1.7,1.55,3.25,2.8451931147111966,3.25,0.8754440352957528,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.01001669449081803,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank6_confidence-1.20.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank6_confidence-1.20.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,13,0.9857527068367593,1.0052034006474588,0,0,16,1.0057177625135252,0,49,1.0125216847895318,0,13,16,49,1,1,4.65673181425999e-05,0,0,,0,0,,12.0,28.17993435927498,18.0601588395323,1.5603370163938575,2.7357940364727753,0,5.0,20970.0,C,C,1.7,1.7,3.4,2.7357940364727753,3.4,0.8046453048449339,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.011737089201877934,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PCS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1_confidence-0.89.sdf,PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1_confidence-0.89.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,0.89
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,13,0.9857527068367593,1.0052034006474588,0,0,16,1.0057177625135252,0,49,1.0125216847895318,0,13,16,49,1,1,4.65673181425999e-05,0,0,,0,0,,12.0,28.17993435927498,18.0601588395323,1.5603370163938575,2.7357940364727753,0,5.0,20970.0,C,C,1.7,1.7,3.4,2.7357940364727753,3.4,0.8046453048449339,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.011737089201877934,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PCS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1.sdf,PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,10,0.9886181669217072,1.0057631707738188,0,0,15,1.0001115330623023,0,30,1.1160486944287256,0,10,15,30,0,0,,0,0,,0,0,,15.0,43.57535946258235,23.679969084300122,1.8401780554465723,2.788253218414713,0,9.0,548.0,C,C,1.7,1.7,3.4,2.788253218414713,3.4,0.8200744760043274,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.02155887230514096,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank8_confidence-1.53.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank8_confidence-1.53.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.53
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,10,0.9885900400653538,1.0058008290431135,0,0,15,1.0000823057114379,0,30,1.067234103447539,0,10,15,30,0,0,,0,0,,0,0,,15.0,38.380168352621055,23.679969084300122,1.6207862525490881,2.4059346998619886,1,2.0,20967.0,O,C,1.55,1.7,3.25,2.4059346998619886,3.25,0.7402875999575349,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.018604651162790697,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank7_confidence-1.25.sdf,PC_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank7_confidence-1.25.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.25
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,13,0.9857385281309408,1.0052251856393393,0,0,16,1.005703117891797,0,49,0.9635986612434166,0,13,16,49,1,1,3.067856042165973e-05,0,0,,0,0,,12.0,28.935208515403236,18.0601588395323,1.6021569230092423,0.9962264451418661,14,10.0,20949.0,C,C,1.7,1.7,3.4,0.9962264451418661,3.4,0.2930077779829018,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.17469701448418565,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PCS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank10_confidence-4.54.sdf,PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank10_confidence-4.54.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,4.54
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,8,1.0067491313772134,1.0001912984758743,0,0,10,0.9998645139175,0,10,1.0103664242258552,0,8,10,10,1,1,1.311649366458889e-05,0,0,,0,0,,8.0,15.950328828351541,13.204516324904423,1.207944951248867,3.744706378342634,0,2.0,20952.0,C,C,1.7,1.7,3.4,3.744706378342634,3.4,1.101384228924304,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PCR_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PCR_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank2_confidence-0.45.sdf,PCR_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank2_confidence-0.45.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,0.45
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,13,0.9857974911562548,1.005206050024581,0,0,16,1.0056954150062203,0,49,0.9759328113975754,0,13,16,49,1,1,3.79806117605519e-05,0,0,,0,0,,12.0,26.888101582072665,18.0601588395323,1.4888075913937522,1.022062395355587,4,12.0,20970.0,Cl,C,1.8,1.7,3.5,1.022062395355587,3.5,0.2920178272444534,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.12085308056872038,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PCS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank3_confidence-1.71.sdf,PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank3_confidence-1.71.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,1.71
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,13,0.9857666410939944,1.0051827234107986,0,0,16,1.0057258052173093,0,49,1.0125096247497873,0,13,16,49,1,1,4.163132837090022e-05,0,0,,0,0,,12.0,29.745760494456498,18.0601588395323,1.6470375902423027,0.9095372944525144,15,10.0,20949.0,C,C,1.7,1.7,3.4,0.9095372944525144,3.4,0.2675109689566219,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.19358634892615476,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PCS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank7_confidence-4.15.sdf,PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank7_confidence-4.15.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,4.15
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,13,0.985717505167974,1.005130207554646,0,0,16,1.0057257498888583,0,49,1.0124949448618177,0,13,16,49,1,1,7.361718550719099e-05,0,0,,0,0,,12.0,26.233946742799265,18.0601588395323,1.4525867117721674,2.2008584779580898,5,9.0,20602.0,C,C,1.7,1.7,3.4,2.2008584779580898,3.4,0.647311317046497,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0792341678939617,,,,diffdock,Orai1WT-MDSnap-Fr300_cleaned,PCS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank6_confidence-2.77.sdf,PCS_ideal__Orai1WT-MDSnap-Fr300_cleaned/rank6_confidence-2.77.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr300_cleaned.pdb,dock,2.77
