mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,docking_method,protein,ligand,pose_file,pose_name,file_format,protein_file_used,posebusters_mode,diffdock_confidence
True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,18,0.9904880610011696,1.006865867854254,0,0,22,1.0128473578799788,0,96,0.8288701648808262,0,18,22,96,2,2,6.131195117584472e-05,0,0,,0,0,,0,10430.199061394722,32.24879870281216,323.4290727389231,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_02.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_02.sdf,sdf,none,mol,
True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,18,0.992929374767253,1.0063627020999901,0,0,22,1.0045379616560766,0,96,0.6732537961369811,1,18,22,95,2,2,7.711453259908789e-05,0,0,,0,0,,0,8190.429693009112,32.24879870281216,253.97627268189964,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_03.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_03.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,18,0.9884326795069706,1.0080415665652773,0,0,22,1.026782676345551,0,96,0.8872037168890291,0,18,22,96,2,2,6.0559405234366876e-05,0,0,,0,0,,0,81.53789941118997,32.24879870281216,2.5284011402285103,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_04.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_04.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,18,0.9940772826154577,1.006422637982914,0,0,22,1.011288778994292,0,96,0.9957655043223699,0,18,22,96,2,2,3.852254636519671e-05,0,0,,0,0,,0,92.29601980515659,32.24879870281216,2.8619986950741265,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_05.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_05.sdf,sdf,none,mol,
True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,18,0.993761066643042,1.0093941783800255,0,0,22,1.0200829371768714,0,96,0.6785066090681267,1,18,22,95,2,2,3.375431586523252e-05,0,0,,0,0,,0,8178.739819587049,32.24879870281216,253.6137824840541,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_06.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_06.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,18,0.9905409826267124,1.007157908248849,0,0,22,1.0277552511184869,0,96,0.9794321932802786,0,18,22,96,2,2,4.705939308242172e-05,0,0,,0,0,,0,110.83439473674117,32.24879870281216,3.436853439352338,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_07.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_07.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,18,0.9902081543389818,1.0062978160467075,0,0,22,1.0149764473411724,0,96,0.9189051322835262,0,18,22,96,2,2,6.8756204334169e-05,0,0,,0,0,,0,113.79742091690439,32.24879870281216,3.52873364262654,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_08.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_08.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,18,0.9936068543749293,1.0070098997496013,0,0,22,1.0177467049946096,0,96,1.0006896717801308,0,18,22,96,2,2,4.6911347885690834e-05,0,0,,0,0,,0,68.58149994082567,32.24879870281216,2.1266373539317365,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_09.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_09.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,18,0.9889476480929388,1.0054842395741137,0,0,22,1.008787786018638,0,96,1.0007046605961383,0,18,22,96,2,2,4.810423570399207e-05,0,0,,0,0,,0,62.639830502053556,32.24879870281216,1.9423926788501191,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_10.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_10.sdf,sdf,none,mol,
True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,18,0.9925799510438369,1.00701191126328,0,0,22,1.020859596281731,0,96,0.5433025680417605,1,18,22,95,2,2,5.359290206013676e-05,0,0,,0,0,,0,198082.68831434645,32.24879870281216,6142.327661249386,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_11.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_11.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,18,0.9947847942482013,1.008262473667062,0,0,22,1.0328398119231037,0,96,0.9602610253339905,0,18,22,96,2,2,3.272690976494381e-05,0,0,,0,0,,0,81.49363042718875,32.24879870281216,2.5270284074204086,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_12.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_12.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,18,0.9926058605303745,1.0052605230723781,0,0,22,1.0292706377439704,0,96,0.9801495599563401,0,18,22,96,2,2,5.264919737363536e-05,0,0,,0,0,,0,207.21222646022724,32.24879870281216,6.425424660614038,equibind,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499_spatial_sites/site_02/pose_13.sdf,2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/site_02/pose_13.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9725715820204666,1.0173544532911223,0,0,44,1.039495880623266,0,304,0.9810074078958764,0,30,44,304,2,2,0.012570494554377292,2,2,0.059168701167037034,2,2,0.04079167917311702,0,153.45256878253193,79.43556499029889,1.9317867104145656,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_01.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_01.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9727540254444857,1.0185658473236543,0,0,44,1.0394673842892526,0,304,0.9806340582295877,0,30,44,304,2,2,0.0015291276654604885,2,0,0.04292956024012812,2,2,0.01701884277898709,0,107.91018682493312,79.43556499029889,1.3584618783552647,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_02.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_02.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9726494249531794,1.0185728552104163,0,0,44,1.0392888600549837,0,304,0.9807631944850528,0,30,44,304,2,2,0.0014569273869956799,2,0,0.02627948720113958,2,2,0.022281892240839197,0,113.431024310393,79.42508439348191,1.4281511335693566,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_03.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_03.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9769464562090412,1.0204504241818548,0,0,44,1.0265055136977446,0,304,0.7680390953780519,0,30,44,304,2,2,0.0044967526237958575,2,0,0.026785442521491353,2,2,0.01937257177107791,0,140.91678301059775,79.42508439348191,1.7742100507250103,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_04.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_04.sdf,sdf,none,mol,
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,30,0.9723944286194761,1.0167198634959915,0,0,44,1.039715076617766,0,304,0.6708175770238287,1,30,44,303,2,2,0.006633444906170965,2,2,0.05935404079892106,2,2,0.02122117122142901,0,169.04801430020524,79.42508439348191,2.1283957781236973,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_05.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_05.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9727058506113557,1.018610710125627,0,0,44,1.0394316164655875,0,304,0.9806915168084799,0,30,44,304,2,2,0.0014376450418873375,2,0,0.04479917275408481,2,2,0.016814000973459326,0,107.80251704536305,79.43556499029889,1.3571064429204789,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_06.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_06.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9738451877823379,1.0203909847541597,0,0,44,1.0397791031503827,0,304,0.9801602498939797,0,30,44,304,2,2,0.00506341228743985,2,0,0.0364340182052919,2,2,0.031558723269285056,0,110.18883684761836,79.43556499029889,1.3871473924944733,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_07.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_07.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9726340414275787,1.0187529402643234,0,0,44,1.0392035299568396,0,304,0.9808448883428438,0,30,44,304,2,2,0.001331143473343754,2,2,0.05001426747439881,2,2,0.0181766619749115,0,105.32908821981258,79.43556499029889,1.3259688935639338,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_08.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_08.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.972840693413565,1.018585600886506,0,0,44,1.0393748707925345,0,304,0.7205126080189413,0,30,44,304,2,2,0.0020059322982129823,2,0,0.03388715729071165,2,2,0.022610878126677763,0,174.20182895996473,79.42508439348191,2.1932847826380244,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_09.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_09.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9725749564260561,1.0173353831883605,0,0,44,1.0394571256036769,0,304,0.981032499144309,0,30,44,304,2,2,0.012570741958972335,2,2,0.059390807705323206,2,2,0.04084845922330858,0,155.6074653519088,79.43556499029889,1.9589143146512829,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_10.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_10.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9725742836081531,1.0173152546583848,0,0,44,1.0394991915105347,0,304,0.9810145750011267,0,30,44,304,2,2,0.01249283501378579,2,2,0.05920029420019732,2,2,0.04073113023956414,0,155.9636533324746,79.43556499029889,1.9633983008935827,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_11.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_11.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9767761332975881,1.0201150027833632,0,0,44,1.0359414739463646,0,304,0.9924362538751641,0,30,44,304,2,2,0.017893637691893404,2,0,0.03335717481726961,2,2,0.03255159756716629,0,113.48058409957142,79.42508439348191,1.4287751151434005,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_12.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_12.sdf,sdf,none,mol,
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,30,0.9724431138940235,1.016734728674712,0,0,44,1.0395429090303305,0,304,0.6621761918500768,1,30,44,303,2,2,0.006308399687788148,2,2,0.060153407564707786,2,2,0.02092138816813481,0,161.69041612401082,79.42508439348191,2.0357600795609616,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_13.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_13.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9727556259905222,1.0185238560212493,0,0,44,1.0392940680787208,0,304,0.9481544884059228,0,30,44,304,2,2,0.0019102577717796875,2,0,0.031223122267675252,2,2,0.021935402324614543,0,141.48520730156244,79.43556499029889,1.7811317552640482,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_14.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_14.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9767116028698347,1.020104021728113,0,0,44,1.0360126792395514,0,304,0.992422086543791,0,30,44,304,2,2,0.017854593345784497,2,2,0.05328274064489699,2,2,0.03251101064891179,0,107.78011112664623,79.43556499029889,1.3568243788510719,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_15.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_15.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.972514553052871,1.017298807880925,0,0,44,1.0395227687545925,0,304,0.9809675866799207,0,30,44,304,2,2,0.01342651686844783,2,2,0.05864943009945485,2,2,0.04078488443138129,0,148.02003708763723,79.43556499029889,1.8633975487643888,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_16.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_16.sdf,sdf,none,mol,
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,30,0.9723684903334334,1.0167705030941956,0,0,44,1.0397604797697109,0,304,0.6710514448410861,1,30,44,303,2,2,0.006661803028953578,2,2,0.05943366290309465,2,2,0.021222769584482742,0,168.9383156544054,79.42508439348191,2.1270146194300987,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_17.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_17.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9728068755772783,1.0184943202533556,0,0,44,1.0393268857336029,0,304,0.9808330990622854,0,30,44,304,2,2,0.0013998834598805052,2,0,0.04414684166988218,2,2,0.015892436741147098,0,107.14401974611863,79.43556499029889,1.3488167391923713,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_18.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_18.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.972671793526302,1.0185581024011614,0,0,44,1.039374301212385,0,304,0.9469405789462698,0,30,44,304,2,2,0.0017009291237210825,2,0,0.03347741669641995,2,2,0.019939301042764132,0,154.10089754080818,79.43556499029889,1.939948404214508,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_19.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_19.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.972618005492843,1.0173446495423732,0,0,44,1.0394531054812954,0,304,0.9810315346504477,0,30,44,304,2,2,0.012579936393062622,2,0,0.03491284698586666,2,2,0.04087538939964296,0,151.94067072927353,79.42508439348191,1.9130060973752352,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_01/pose_20.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_01/pose_20.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.972840693413565,1.018585600886506,0,0,44,1.0393748707925345,0,304,0.7205126080189413,0,30,44,304,2,2,0.0020059322982129823,2,0,0.03388715729071165,2,2,0.022610878126677763,0,174.20182895996473,79.42508439348191,2.1932847826380244,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_01.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_01.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9725749564260561,1.0173353831883605,0,0,44,1.0394571256036769,0,304,0.981032499144309,0,30,44,304,2,2,0.012570741958972335,2,2,0.059390807705323206,2,2,0.04084845922330858,0,155.6074653519088,79.43556499029889,1.9589143146512829,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_02.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_02.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9725742836081531,1.0173152546583848,0,0,44,1.0394991915105347,0,304,0.9810145750011267,0,30,44,304,2,2,0.01249283501378579,2,2,0.05920029420019732,2,2,0.04073113023956414,0,155.9636533324746,79.43556499029889,1.9633983008935827,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_03.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_03.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9727152326609674,1.0185485873180606,0,0,44,1.0392932005149869,0,304,0.9807378479889106,0,30,44,304,2,2,0.0022084407833871107,2,0,0.026318349441976054,2,2,0.024507308876373163,0,111.5043230780371,79.42508439348191,1.403893038698336,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_04.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_04.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9767761332975881,1.0201150027833632,0,0,44,1.0359414739463646,0,304,0.9924362538751641,0,30,44,304,2,2,0.017893637691893404,2,0,0.03335717481726961,2,2,0.03255159756716629,0,113.48058409957142,79.42508439348191,1.4287751151434005,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_05.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_05.sdf,sdf,none,mol,
True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,30,0.9727267152386476,1.0171454358359533,0,0,44,1.0387960110853354,0,304,0.22456273700585894,3,30,44,301,2,2,0.001986676437301774,2,2,0.06247510141083099,2,2,0.03988080810979889,0,18427159.106221914,79.43556499029889,231976.18231169303,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_06.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_06.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.972593279579128,1.0173358635426522,0,0,44,1.039457810220255,0,304,0.9810200280642041,0,30,44,304,2,2,0.01263081876486013,2,0,0.03474555292742178,2,2,0.04067496183610435,0,149.86385721755957,79.42508439348191,1.8868580167332913,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_07.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_07.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,30,0.9728221738997124,1.0185224675412834,0,0,44,1.0392590725412174,0,304,0.9807902855707713,0,30,44,304,2,2,0.0015778684909892584,2,0,0.026921428037997054,2,2,0.016589612951546893,0,111.29091682716994,79.42508439348191,1.401206151394447,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_08.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_08.sdf,sdf,none,mol,
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,30,0.9728793935751218,1.0176860502146285,0,0,44,1.0385525329875467,0,304,0.6399750979347266,1,30,44,303,2,2,0.0014472725945101955,2,2,0.061431844812854776,2,2,0.0259908608158815,0,1275.6406847515825,79.42508439348191,16.060929547545676,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_09.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_09.sdf,sdf,none,mol,
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,30,0.9729410111988559,1.0175234733984053,0,0,44,1.0387939109201851,0,304,0.6676442888877084,1,30,44,303,2,2,0.0006807259468630917,2,2,0.059833808213902544,2,2,0.03644274375279587,0,1379.3583870875757,79.42508439348191,17.366785287303692,equibind,Orai1WT-START-Fr0,gsk7975a-deprot-OPT,/home/manndo/master_dev/equibind_spatial_exclusion_poses/gsk7975a-deprot-OPT__Orai1WT-START-Fr0_spatial_sites/site_02/pose_10.sdf,gsk7975a-deprot-OPT__Orai1WT-START-Fr0/site_02/pose_10.sdf,sdf,none,mol,
