method,protein,n_conf,csv_pb_rmsd,csv_bestfit,csv_cd,csv_rmsd,pb_valid,probe_nearest,pb1_rmsd,pb1_kabsch,pb1_cd,pbN_rmsd,pbN_kabsch,pbN_cd
diffdock_smina,7XG5_PLP,3,0.6604956387062677,0.2804210604034927,0.4131060004140837,1.109805253749504,True,1.109805253749504,0.6604956387062677,0.2804210604034927,0.41310600041408374,0.6604956387062677,0.2804210604034927,0.41310600041408374
autodock_mgltools_exh128_gnina,7XG5_PLP,3,31.73699722303608,0.5543253572873073,31.3274431536884,31.741792750607203,True,0.6215851490343055,31.73699722303608,0.5543253572873073,31.327443153688396,0.6215851490343055,0.5319157800490778,0.2071775014555829
equibind_unguided_gnina,7XG5_PLP,3,19.14532889711613,1.1255562234869894,18.79306272131878,19.14532889711613,False,15.810361874930312,19.14532889711613,1.1255562234869894,18.79306272131878,15.805103005161024,1.1153075530861982,15.323965080361573
diffdock_smina,7XJN_NSD,5,50.889426154086486,0.4943573490995082,50.83945358397755,50.889426154086486,True,0.980434406554337,50.889426154086486,0.49435734909950824,50.83945358397755,0.980434406554337,0.5153225438883203,0.43617800350401026
autodock_mgltools_exh128_gnina,7XJN_NSD,5,51.03902931379518,0.7257717578438788,50.99320176683565,51.03902931379518,True,0.9943790385070588,51.03902931379518,0.7257717578438788,50.99320176683565,0.9943790385070589,0.7294091322211138,0.3155952926857995
equibind_unguided_gnina,7XJN_NSD,5,35.75257268418285,1.7071639232667342,35.61510610427845,35.75257268418285,True,14.48777723707509,35.75257268418285,1.7071639232667342,35.61510610427845,14.48777723707509,1.7078656757769013,14.098314369140418
diffdock_smina,7XPO_UPG,3,18.52483414003573,2.4255995768557184,16.627095400421865,18.529137197615423,True,18.529137197615423,18.52483414003573,2.4255995768557184,16.627095400421865,18.52483414003573,2.4255995768557184,16.627095400421865
autodock_mgltools_exh128_gnina,7XPO_UPG,3,8.999331222621182,2.8220275970361275,0.6131876251917214,8.999331222621182,True,8.999331222621182,8.999331222621182,2.8220275970361275,0.6131876251917214,8.999331222621182,2.8220275970361275,0.6131876251917214
equibind_unguided_gnina,7XPO_UPG,3,7.857492321133165,3.6999282317590168,5.704756247390865,7.876564828936816,False,7.876564828936816,7.857492321133165,3.6999282317590168,5.704756247390865,7.857492321133165,3.6999282317590168,5.704756247390865
diffdock_smina,7XRL_FWK,3,44.83213156698524,1.3623246349080824,44.79320572913922,44.83213156698524,True,32.686855850752835,44.83213156698524,1.3623246349080824,44.793205729139224,32.686855850752835,1.3643119029910775,32.304303105281846
autodock_mgltools_exh128_gnina,7XRL_FWK,3,66.64166384587286,1.193147904910657,66.55563996655319,66.64166384587284,True,27.31593014647988,66.64166384587286,1.193147904910657,66.55563996655319,27.315930146479882,1.1871705295623607,26.922724709818368
equibind_unguided_gnina,7XRL_FWK,3,40.86606408398436,2.0796706917338006,40.73787502946577,40.86606408398435,True,28.96618343899622,40.866064083984355,2.0796706917338006,40.73787502946577,28.966183438996218,2.0729506278499916,28.3754712326868
diffdock_smina,7Z1Q_NIO,3,1.2494513796062652,0.1052495232880821,0.4209954858853034,1.5770195500091655,True,1.5770195500091655,1.2494513796062652,0.10524952328808217,0.42099548588530344,1.2494513796062652,0.10524952328808217,0.42099548588530344
autodock_mgltools_exh128_gnina,7Z1Q_NIO,3,9.452865219721597,0.5991724056652754,9.170305347784494,9.502574236957525,True,9.502574236957525,9.452865219721597,0.5991724056652754,9.170305347784494,9.452865219721597,0.5991724056652754,9.170305347784494
equibind_unguided_gnina,7Z1Q_NIO,3,1.959202782596364,0.3784819021218771,0.9509882767903036,1.959202782596364,True,1.959202782596364,1.9592027825963638,0.3784819021218771,0.9509882767903037,1.9592027825963638,0.3784819021218771,0.9509882767903037
diffdock_smina,7ZCC_OGA,5,40.033340152615295,0.6198692713494237,39.92798125982456,40.04932907846272,True,2.637718103778339,40.033340152615295,0.6198692713494237,39.92798125982456,2.310696989005698,0.6048464605742291,1.299013055708062
autodock_mgltools_exh128_gnina,7ZCC_OGA,5,40.58191185778462,0.3878593589814603,40.49760817236126,40.58873051024138,True,1.2150721678155576,40.58191185778462,0.3878593589814603,40.49760817236126,0.6874496585205342,0.40450435421874364,0.5079653138748697
equibind_unguided_gnina,7ZCC_OGA,5,36.40802680445618,0.9291360236309724,36.34513045111547,36.41945682315979,True,19.190687991679717,36.40802680445618,0.9291360236309725,36.34513045111547,19.17206135849768,0.9367615307661069,18.991715703395528
diffdock_smina,7ZDY_6MJ,3,49.45844492008142,0.8993401455898804,49.29272865010341,49.45844492008142,True,4.597291916691034,49.45844492008142,0.8993401455898804,49.29272865010341,4.597291916691034,0.9082000967723797,4.432054217024495
autodock_mgltools_exh128_gnina,7ZDY_6MJ,3,2.5528842652611923,1.008116906610814,0.9070757256059092,2.5528842652611923,True,2.5528842652611923,2.5528842652611923,1.008116906610814,0.9070757256059093,2.5528842652611923,1.008116906610814,0.9070757256059093
equibind_unguided_gnina,7ZDY_6MJ,3,25.58844736406717,0.7067978243400069,25.4319916117736,25.58844736406717,True,22.405960309581587,25.588447364067175,0.7067978243400069,25.431991611773594,22.405960309581587,0.7221879264679831,22.216929718978196
diffdock_smina,7ZL5_IWE,3,49.60386445091096,0.997197316838888,49.12436697055091,49.60386445091096,True,0.6556502673251023,49.603864450910955,0.997197316838888,49.12436697055091,0.6556502673251023,0.4188323502541938,0.34332604205493056
autodock_mgltools_exh128_gnina,7ZL5_IWE,3,50.27719931318595,1.8127228729500977,49.84994181515472,50.27719931318595,True,2.265996952010691,50.27719931318595,1.8127228729500977,49.849941815154715,2.265996952010691,1.7082188507786247,1.0296890269729113
equibind_unguided_gnina,7ZL5_IWE,3,26.396390027450806,1.6132987292126972,25.7873707654078,26.396390027450806,True,24.767180670913117,26.396390027450806,1.6132987292126972,25.7873707654078,24.767180670913113,1.745085199760999,24.525287805563632
diffdock_smina,7ZZW_KKW,4,54.87282027548668,1.666056337007405,54.09186392236726,54.87282027548667,True,2.2232298901559324,54.87282027548668,1.666056337007405,54.09186392236726,2.2232298901559324,1.673969161563935,0.9801400957581101
autodock_mgltools_exh128_gnina,7ZZW_KKW,4,29.87165600800104,2.4552296995321057,29.126703738318863,29.871656008001043,True,28.66242558361394,29.87165600800104,2.4552296995321057,29.126703738318863,28.66242558361394,2.4436211706553292,27.413967489718377
equibind_unguided_gnina,7ZZW_KKW,4,30.05454467947717,2.1496214563793785,28.967675123503096,30.054544679477168,True,30.054544679477168,30.054544679477175,2.1496214563793785,28.967675123503096,30.054544679477175,2.1496214563793785,28.967675123503096
diffdock_smina,8AQL_PLG,5,26.697617383654293,0.2903119635894707,25.894490201916497,26.697617383654293,True,1.1445121205124915,26.697617383654293,0.2903119635894707,25.894490201916497,0.4481670603692338,0.31170861433765096,0.16086186978274797
autodock_mgltools_exh128_gnina,8AQL_PLG,5,55.101518247059225,0.2894850884999515,54.78659398912794,55.10151824705922,True,1.1368103452203455,55.101518247059225,0.2894850884999515,54.78659398912794,0.4096426747788857,0.3141110607086891,0.10847423680302694
equibind_unguided_gnina,8AQL_PLG,5,10.958923821457104,1.1850430033893613,10.70233211635787,10.978052987415394,True,10.978052987415394,10.958923821457105,1.1850430033893613,10.70233211635787,10.958923821457105,1.1850430033893613,10.70233211635787
diffdock_smina,8AUH_L9I,3,40.5564193533807,1.292035625160166,40.49542897002427,40.5564193533807,True,5.9841088927258,40.5564193533807,1.292035625160166,40.49542897002427,5.9841088927258,1.3930506287049236,4.570746917659003
autodock_mgltools_exh128_gnina,8AUH_L9I,3,4.187039435296408,1.601322015518417,3.4411698828275434,4.187039435296408,True,4.187039435296408,4.187039435296408,1.601322015518417,3.4411698828275434,4.187039435296408,1.601322015518417,3.4411698828275434
equibind_unguided_gnina,8AUH_L9I,3,1.6155380252129907,0.7678344640045911,1.0230327568816653,1.6155380252129905,True,1.6155380252129905,1.6155380252129907,0.7678344640045911,1.0230327568816653,1.6155380252129907,0.7678344640045911,1.0230327568816653
diffdock_smina,8CSD_C5P,3,57.06218108142664,0.7808148950843758,56.84387659607653,57.06218108142663,True,1.161153206740527,57.06218108142664,0.7808148950843758,56.84387659607653,0.930132042853517,0.7646807508169776,0.3983645815312803
autodock_mgltools_exh128_gnina,8CSD_C5P,3,0.920516266119441,0.7735345472403656,0.3385686116686752,1.2002306587842675,True,1.2002306587842675,0.920516266119441,0.7735345472403656,0.3385686116686752,0.920516266119441,0.7735345472403656,0.3385686116686752
equibind_unguided_gnina,8CSD_C5P,3,24.80736858553465,1.948880454989019,24.7046221389872,24.80736858553465,True,24.80736858553465,24.80736858553465,1.948880454989019,24.704622138987194,24.80736858553465,1.948880454989019,24.704622138987194
diffdock_smina,8D19_GSH,3,38.697574472258594,0.8226157375292826,38.37349690259608,38.70197362791722,True,1.4547405150060269,38.697574472258594,0.8226157375292826,38.37349690259608,1.0925407067931154,0.8347437603674398,0.5805261906666952
autodock_mgltools_exh128_gnina,8D19_GSH,3,24.9568037801418,2.301965384995582,24.544850123077246,24.9568037801418,True,24.9568037801418,24.956803780141797,2.301965384995582,24.544850123077246,24.956803780141797,2.301965384995582,24.544850123077246
equibind_unguided_gnina,8D19_GSH,3,18.278334685276995,2.1301806290989505,17.272843005138157,18.278481229494968,True,18.278481229494968,18.278334685276995,2.1301806290989505,17.272843005138157,18.278334685276995,2.1301806290989505,17.272843005138157
diffdock_smina,8D5D_5DK,3,32.77716137474837,0.6906436954845917,31.57960460976249,32.785670802863,True,0.9879422203452692,32.77716137474837,0.6906436954845917,31.724062220876768,0.7525152842055519,0.684052003512845,0.24235542681791977
autodock_mgltools_exh128_gnina,8D5D_5DK,3,32.63293855345138,0.5986020601384686,31.285142820707257,32.64434807192113,True,0.9453027518168942,32.63293855345138,0.5986020601384686,31.531114078917277,0.6638325508406132,0.6210380470075783,0.17232880119170005
equibind_unguided_gnina,8D5D_5DK,3,28.126490211140943,2.7542784449764524,28.04053735137538,28.136603224355543,True,9.007013539520806,28.126490211140943,2.7542784449764524,27.86099274294144,8.998754093453407,2.7710434736581875,5.339964615950404
diffdock_smina,8DKO_TFB,3,29.18309662499424,0.1909145237983991,29.1491196004726,29.192342672330184,True,3.855418634694552,29.18309662499424,0.19091452379839913,29.1491196004726,3.719784674379688,0.18068210245154168,2.5114962319862735
autodock_mgltools_exh128_gnina,8DKO_TFB,3,27.306502051777887,0.3204688197711322,27.14199698324132,27.309981484408773,True,1.1552854209025578,27.306502051777887,0.3204688197711322,27.14199698324132,0.7213018464900804,0.3434629393960751,0.3806136461771326
equibind_unguided_gnina,8DKO_TFB,3,11.395564817122931,0.4274488277423529,10.988386223880015,11.395564817122931,True,11.395564817122931,11.395564817122931,0.4274488277423529,10.988386223880015,11.395564817122931,0.4274488277423529,10.988386223880015
diffdock_smina,8DSC_NCA,3,3.612515968745944,0.064333282024202,0.8030161334725998,3.612515968745944,True,3.612515968745944,3.6125159687459436,0.06433328202420209,0.8030161334725998,3.6125159687459436,0.06433328202420209,0.8030161334725998
autodock_mgltools_exh128_gnina,8DSC_NCA,3,38.07827203658567,0.0531351365331571,37.898838452198,38.07827203658567,True,0.2658243843843778,38.07827203658567,0.053135136533157164,37.898838452198,0.2658243843843778,0.052856110209291596,0.21203712958109042
equibind_unguided_gnina,8DSC_NCA,3,5.74607108224587,0.3966294310713094,5.296853204416355,5.746071082245869,True,5.746071082245869,5.74607108224587,0.3966294310713094,5.296853204416355,5.74607108224587,0.3966294310713094,5.296853204416355
diffdock_smina,8F8E_XJI,3,40.59566804460706,2.7875197409579755,40.09947588203136,40.595668044607066,True,21.741427154445702,40.59566804460706,2.7875197409579755,40.099475882031356,21.741427154445702,2.7689427614551674,21.552981575958704
autodock_mgltools_exh128_gnina,8F8E_XJI,3,30.322824013336767,3.1280090522528483,29.51337304150005,30.32282401333677,True,20.78468225514264,30.322824013336767,3.1280090522528483,29.51337304150005,20.78468225514264,3.1123407721619016,20.453652953004234
equibind_unguided_gnina,8F8E_XJI,3,25.58265707335936,3.2845197869046663,24.79053680104317,25.58265707335936,True,23.144981257477088,25.582657073359357,3.2845197869046663,24.790536801043174,23.144981257477085,3.2965332447307087,22.184066793364053
diffdock_smina,8FAV_4Y5,3,70.92458586974298,0.2400828022112754,70.55908642239385,70.92562561752254,True,0.3781000677229787,70.92458586974298,0.24008280221127548,70.55908642239385,0.37810006772297877,0.2837160847987265,0.21389558084290902
autodock_mgltools_exh128_gnina,8FAV_4Y5,3,0.4154563212282186,0.3463861351341924,0.1990698178718022,0.6903019433771739,True,0.6903019433771739,0.41545632122821863,0.3463861351341924,0.19906981787180228,0.41545632122821863,0.3463861351341924,0.19906981787180228
equibind_unguided_gnina,8FAV_4Y5,3,38.65727062593358,2.3798142238181925,38.47388913709003,38.65727062593357,True,34.31364497032772,38.65727062593358,2.3798142238181925,38.47388913709003,34.31178818438792,2.398189572867612,33.76180770019954
diffdock_smina,8FO5_Y4U,3,47.78154635955798,0.8554196673643067,47.6880991120506,47.78154635955797,True,34.764938738603064,47.78154635955798,0.8554196673643067,47.6880991120506,34.764938738603064,0.873505323650662,34.34242716744422
autodock_mgltools_exh128_gnina,8FO5_Y4U,3,7.6626919667729725,0.2510843577270988,4.890885304304484,7.6626919667729725,True,7.6626919667729725,7.6626919667729725,0.2510843577270988,4.890885304304484,7.6626919667729725,0.2510843577270988,4.890885304304484
equibind_unguided_gnina,8FO5_Y4U,3,42.3833549036439,0.5246337160198551,41.97444323891734,42.3833549036439,True,31.18820151209145,42.3833549036439,0.5246337160198551,41.97444323891734,31.18820151209145,0.517477531390091,30.988783917345263
diffdock_smina,8G0V_YHT,4,0.907907066364089,0.6808942708083502,0.4267381156680304,1.1155427563091636,True,1.1155427563091636,0.907907066364089,0.6808942708083502,0.4267381156680304,0.907907066364089,0.6808942708083502,0.4267381156680304
autodock_mgltools_exh128_gnina,8G0V_YHT,4,41.505583069866816,1.8540509020859388,41.24113415163639,41.50558306986682,True,26.479119306910786,41.505583069866816,1.8540509020859388,41.24113415163639,26.479119306910782,1.8507095718245417,26.37082479252072
equibind_unguided_gnina,8G0V_YHT,4,41.19870494541341,2.569151910846484,40.80554281660714,41.20125772905669,True,28.69232381495629,41.198704945413404,2.569151910846484,40.805542816607144,28.683964791298667,2.562496526354354,27.910112286143146
diffdock_smina,8SLG_G5A,3,2.2725634058709345,1.925386933415204,0.6673435636932111,2.2725634058709345,True,2.2725634058709345,2.2725634058709345,1.925386933415204,0.6673435636932111,2.2725634058709345,1.925386933415204,0.6673435636932111
autodock_mgltools_exh128_gnina,8SLG_G5A,3,1.7756695220342888,1.5601052817520746,0.5861045948616802,1.7756695220342888,True,1.7756695220342888,1.7756695220342888,1.5601052817520746,0.5861045948616802,1.7756695220342888,1.5601052817520746,0.5861045948616802
equibind_unguided_gnina,8SLG_G5A,3,16.45196292595619,2.7572599840969523,15.764277606537966,16.45196292595619,False,16.45196292595619,16.45196292595619,2.7572599840969523,15.764277606537966,16.45196292595619,2.7572599840969523,15.764277606537966
