id,idx,name,n_records,n_none,heavy_ref,heavy_copy,same_heavy,same_elem_seq,formula_ref,formula_copy,same_formula,smiles_same,charge_ref,charge_copy,n_atoms_all_ref,n_atoms_all_copy,cd_to_ref,is_ref,match_ref_in_copy,match_copy_in_ref
7VYJ_CA0,1,7VYJ_CA0_B_702,2,0,26,26,True,True,C11H15N6O8P,C11H15N6O8P,True,True,0,0,26,26,36.04154499699909,False,True,True
7W05_GMP,0,7W05_GMP_A_201,1,0,20,20,True,True,C10H13N5O5,C10H13N5O5,True,True,0,0,20,20,0.0,True,True,True
7W06_ITN,0,7W06_ITN_A_301,1,0,9,9,True,True,C5H6O4,C5H6O4,True,True,0,0,9,9,0.0,True,True,True
7W6F_8I6,0,7W6F_8I6_A_201,2,0,20,20,True,True,C16H24O4,C16H24O4,True,True,0,0,20,20,0.0,True,True,True
7W6F_8I6,1,7W6F_8I6_B_402,2,0,20,20,True,True,C16H24O4,C16H24O4,True,True,0,0,20,20,24.863989328092547,False,True,True
7WCF_ACP,0,7WCF_ACP_A_401,1,0,31,31,True,True,C11H18N5O12P3,C11H18N5O12P3,True,True,0,0,31,31,0.0,True,True,True
7WDT_NGS,0,7WDT_NGS_A_901,1,0,19,19,True,True,C8H15NO9S,C8H15NO9S,True,True,0,0,19,19,0.0,True,True,True
7WJB_BGC,0,7WJB_BGC_A_802,1,0,12,12,True,True,C6H12O6,C6H12O6,True,True,0,0,12,12,0.0,True,True,True
7WKL_CAQ,0,7WKL_CAQ_B_401,4,0,8,8,True,True,C6H6O2,C6H6O2,True,True,0,0,8,8,0.0,True,True,True
7WKL_CAQ,1,7WKL_CAQ_C_401,4,0,8,8,True,True,C6H6O2,C6H6O2,True,True,0,0,8,8,55.220971001456945,False,True,True
7WKL_CAQ,2,7WKL_CAQ_A_401,4,0,8,8,True,True,C6H6O2,C6H6O2,True,True,0,0,8,8,33.47559411487345,False,True,True
7WKL_CAQ,3,7WKL_CAQ_D_401,4,0,8,8,True,True,C6H6O2,C6H6O2,True,True,0,0,8,8,48.14236585395056,False,True,True
7WL4_JFU,0,7WL4_JFU_A_202,4,0,34,34,True,True,C23H23F2N5O3S,C23H23F2N5O3S,True,True,0,0,34,34,0.0,True,True,True
7WL4_JFU,1,7WL4_JFU_A_201,4,0,34,34,True,True,C23H23F2N5O3S,C23H23F2N5O3S,True,True,0,0,34,34,11.18771483917356,False,True,True
7WL4_JFU,2,7WL4_JFU_D_201,4,0,34,34,True,True,C23H23F2N5O3S,C23H23F2N5O3S,True,True,0,0,34,34,29.645768468855668,False,True,True
7WL4_JFU,3,7WL4_JFU_C_201,4,0,34,34,True,True,C23H23F2N5O3S,C23H23F2N5O3S,True,True,0,0,34,34,32.338963882197106,False,True,True
7WN5_JGL,0,7WN5_JGL_B_501,2,0,37,37,True,True,C25H20F2N4O5S,C25H20F2N4O5S,True,True,0,0,37,37,0.0,True,True,True
7WN5_JGL,1,7WN5_JGL_A_501,2,0,37,37,True,True,C25H20F2N4O5S,C25H20F2N4O5S,True,True,0,0,37,37,38.20429326264681,False,True,True
7WPW_F15,0,7WPW_F15_A_200,1,0,17,17,True,True,C15H30O2,C15H30O2,True,True,0,0,17,17,0.0,True,True,True
7WQQ_5Z6,0,7WQQ_5Z6_A_501,1,0,27,27,True,True,C24H28O3,C24H28O3,True,True,0,0,27,27,0.0,True,True,True
7WUX_6OI,0,7WUX_6OI_D_401,2,0,17,17,True,True,C7H16N2O7S,C7H16N2O7S,True,True,0,0,17,17,0.0,True,True,True
7WUX_6OI,1,7WUX_6OI_C_402,2,0,17,17,True,True,C7H16N2O7S,C7H16N2O7S,True,True,0,0,17,17,63.93804198783971,False,True,True
7WUY_76N,0,7WUY_76N_A_529,1,0,30,30,True,True,C23H29NO6,C23H29NO6,True,True,0,0,30,30,0.0,True,True,True
7WY1_D0L,0,7WY1_D0L_B_502,2,0,26,26,True,True,C21H32N2O3,C21H32N2O3,True,True,0,0,26,26,0.0,True,True,True
7WY1_D0L,1,7WY1_D0L_A_502,2,0,26,26,True,True,C21H32N2O3,C21H32N2O3,True,True,0,0,26,26,65.34755885955012,False,True,True
7X5N_5M5,0,7X5N_5M5_B_501,2,0,30,30,True,True,C24H24N4O2,C24H24N4O2,True,True,0,0,30,30,0.0,True,True,True
7X5N_5M5,1,7X5N_5M5_A_501,2,0,30,30,True,True,C24H24N4O2,C24H24N4O2,True,True,0,0,30,30,37.188249938656725,False,True,True
7X9K_8OG,0,7X9K_8OG_A_202,1,0,24,24,True,True,C10H14N5O8P,C10H14N5O8P,True,True,0,0,24,24,0.0,True,True,True
7XBV_APC,0,7XBV_APC_A_601,1,0,31,31,True,True,C11H18N5O12P3,C11H18N5O12P3,True,True,0,0,31,31,0.0,True,True,True
7XEK_9YX,0,7XEK_9YX_A_501,1,0,22,22,True,True,C11H15N2O7PS,C11H15N2O7PS,True,True,0,0,22,22,0.0,True,True,True
7XFA_D9J,0,7XFA_D9J_A_301,1,0,41,41,True,True,C24H19Cl2F5N6O4,C24H19Cl2F5N6O4,True,True,0,0,41,41,0.0,True,True,True
7XG5_PLP,0,7XG5_PLP_B_401,2,0,16,16,True,True,C8H10NO6P,C8H10NO6P,True,True,0,0,16,16,0.0,True,True,True
7XG5_PLP,1,7XG5_PLP_A_401,2,0,16,16,True,True,C8H10NO6P,C8H10NO6P,True,True,0,0,16,16,31.492170590171604,False,True,True
7XI7_4RI,0,7XI7_4RI_A_201,1,0,20,20,True,True,C16H22N4,C16H22N4,True,True,0,0,20,20,0.0,True,True,True
7XIJ_EJ3,0,7XIJ_EJ3_A_1201,1,0,33,33,True,True,C23H19FN4O5,C23H19FN4O5,True,True,0,0,33,33,0.0,True,True,True
7XJN_NSD,0,7XJN_NSD_C_401,4,0,9,9,True,True,C6H17N3,C6H17N3,True,True,0,0,9,9,0.0,True,True,True
7XJN_NSD,1,7XJN_NSD_D_401,4,0,9,9,True,True,C6H17N3,C6H17N3,True,True,0,0,9,9,42.858258746451405,False,True,True
7XJN_NSD,2,7XJN_NSD_A_401,4,0,9,9,True,True,C6H17N3,C6H17N3,True,True,0,0,9,9,51.01192936745407,False,True,True
7XJN_NSD,3,7XJN_NSD_B_401,4,0,9,9,True,True,C6H17N3,C6H17N3,True,True,0,0,9,9,64.20006867203358,False,True,True
7XPO_UPG,0,7XPO_UPG_A_402,2,0,36,36,True,True,C15H24N2O17P2,C15H24N2O17P2,True,True,0,0,36,36,0.0,True,True,True
7XPO_UPG,1,7XPO_UPG_B_402,2,0,36,36,True,True,C15H24N2O17P2,C15H24N2O17P2,True,True,0,0,36,36,45.0650683400978,False,True,True
7XQZ_FPF,0,7XQZ_FPF_A_601,1,0,25,25,True,True,C15H27FO7P2,C15H27FO7P2,True,True,0,0,25,25,0.0,True,True,True
7XRL_FWK,0,7XRL_FWK_A_605,2,0,19,19,True,True,C11H15N5O3,C11H15N5O3,True,True,0,0,19,19,0.0,True,True,True
7XRL_FWK,1,7XRL_FWK_D_605,2,0,19,19,True,True,C11H15N5O3,C11H15N5O3,True,True,0,0,19,19,52.079044878874704,False,True,True
7YZU_DO7,0,7YZU_DO7_A_401,1,0,16,16,True,True,C7H14O8S,C7H14O8S,True,True,0,0,16,16,0.0,True,True,True
7Z1Q_NIO,0,7Z1Q_NIO_A_301,2,0,9,9,True,True,C6H5NO2,C6H5NO2,True,True,0,0,9,9,0.0,True,True,True
7Z1Q_NIO,1,7Z1Q_NIO_A_302,2,0,9,9,True,True,C6H5NO2,C6H5NO2,True,True,0,0,9,9,6.2221448149947,False,True,True
7Z2O_IAJ,0,7Z2O_IAJ_A_701,1,0,14,14,True,True,C9H7N3OS,C9H7N3OS,True,True,0,0,14,14,0.0,True,True,True
7Z7F_IF3,0,7Z7F_IF3_A_606,1,0,14,14,True,True,C8H12N6,C8H12N6,True,True,0,0,14,14,0.0,True,True,True
7ZCC_OGA,0,7ZCC_OGA_D_402,4,0,10,10,True,True,C4H5NO5,C4H5NO5,True,True,0,0,10,10,0.0,True,True,True
7ZCC_OGA,1,7ZCC_OGA_A_402,4,0,10,10,True,True,C4H5NO5,C4H5NO5,True,True,0,0,10,10,41.09062134100676,False,True,True
7ZCC_OGA,2,7ZCC_OGA_C_402,4,0,10,10,True,True,C4H5NO5,C4H5NO5,True,True,0,0,10,10,40.90525203907196,False,True,True
7ZCC_OGA,3,7ZCC_OGA_B_402,4,0,10,10,True,True,C4H5NO5,C4H5NO5,True,True,0,0,10,10,64.00629444640583,False,True,True
7ZDY_6MJ,0,7ZDY_6MJ_Y_903,2,0,11,11,True,True,C6H12O5,C6H12O5,True,True,0,0,11,11,0.0,True,True,True
7ZDY_6MJ,1,7ZDY_6MJ_W_903,2,0,11,11,True,True,C6H12O5,C6H12O5,True,True,0,0,11,11,47.343097603060286,False,True,True
7ZF0_DHR,0,7ZF0_DHR_A_508,1,0,11,11,True,True,C8H7NO2,C8H7NO2,True,True,0,0,11,11,0.0,True,True,True
7ZHP_IQY,0,7ZHP_IQY_A_408,1,0,27,27,True,True,C22H24N4O,C22H24N4O,True,True,0,0,27,27,0.0,True,True,True
7ZL5_IWE,0,7ZL5_IWE_AAA_303,2,0,23,23,True,True,C12H11ClN6O2S2,C12H11ClN6O2S2,True,True,0,0,23,23,0.0,True,True,True
7ZL5_IWE,1,7ZL5_IWE_BBB_302,2,0,23,23,True,True,C12H11ClN6O2S2,C12H11ClN6O2S2,True,True,0,0,23,23,48.82847846630687,False,True,True
7ZOC_T8E,0,7ZOC_T8E_A_803,1,0,15,15,True,True,C11H13NO2S,C11H13NO2S,True,True,0,0,15,15,0.0,True,True,True
7ZTL_BCN,0,7ZTL_BCN_A_506,1,0,11,11,True,True,C6H13NO4,C6H13NO4,True,True,0,0,11,11,0.0,True,True,True
7ZU2_DHT,0,7ZU2_DHT_A_1001,1,0,21,21,True,True,C19H30O2,C19H30O2,True,True,0,0,21,21,0.0,True,True,True
7ZXV_45D,0,7ZXV_45D_A_402,1,0,42,42,True,True,C40H52O2,C40H52O2,True,True,0,0,42,42,0.0,True,True,True
7ZXZ_K9R,0,7ZXZ_K9R_B_201,2,0,33,33,True,True,C23H29N3O4S3,C23H29N3O4S3,True,True,0,0,33,33,0.0,True,True,True
7ZXZ_K9R,1,7ZXZ_K9R_A_202,2,0,33,33,True,True,C23H29N3O4S3,C23H29N3O4S3,True,True,0,0,33,33,17.93683651337208,False,True,True
7ZYS_KNR,0,7ZYS_KNR_B_201,1,0,44,44,True,True,C30H49N9O5,C30H49N9O5,True,True,0,0,44,44,0.0,True,True,True
7ZZB_KGX,0,7ZZB_KGX_A_302,1,0,51,51,True,True,C28H36N14O9,C28H36N14O9,True,True,0,0,51,51,0.0,True,True,True
7ZZW_KKW,0,7ZZW_KKW_B_610,3,0,29,29,True,True,C22H23ClN4OS,C22H23ClN4OS,True,True,0,0,29,29,0.0,True,True,True
7ZZW_KKW,1,7ZZW_KKW_A_609,3,0,29,29,True,True,C22H23ClN4OS,C22H23ClN4OS,True,True,0,0,29,29,53.37316315713671,False,True,True
7ZZW_KKW,2,7ZZW_KKW_C_608,3,0,29,29,True,True,C22H23ClN4OS,C22H23ClN4OS,True,True,0,0,29,29,47.830663227150715,False,True,True
8A1H_DLZ,0,8A1H_DLZ_A_602,1,0,23,23,True,True,C13H18N4O6,C13H18N4O6,True,True,0,0,23,23,0.0,True,True,True
8A2D_KXY,0,8A2D_KXY_A_1103,1,0,49,49,True,True,C37H37F2N7O2S,C37H37F2N7O2S,True,True,0,0,49,49,0.0,True,True,True
8AAU_LH0,0,8AAU_LH0_L_702,1,0,27,27,True,True,C17H14Cl2F2N4OS,C17H14Cl2F2N4OS,True,True,0,0,27,27,0.0,True,True,True
8ACL_LQL,0,8ACL_LQL_A_401,1,0,31,31,True,True,C22H20Cl2N4O2S,C22H20Cl2N4O2S,True,True,0,0,31,31,0.0,True,True,True
8AEM_LVF,0,8AEM_LVF_A_407,1,0,13,13,True,True,C10H7ClN2,C10H7ClN2,True,True,0,0,13,13,0.0,True,True,True
8AEU_M0L,0,8AEU_M0L_A_302,1,0,41,41,True,True,C31H30Cl2N4O4,C31H30Cl2N4O4,True,True,0,0,41,41,0.0,True,True,True
8AIE_M7L,0,8AIE_M7L_B_301,1,0,23,23,True,True,C11H16N3O8P,C11H16N3O8P,True,True,0,0,23,23,0.0,True,True,True
8AIJ_M9I,0,8AIJ_M9I_BBB_203,4,0,19,19,True,True,C13H17NO5,C13H17NO5,True,True,0,0,19,19,0.0,True,True,True
8AIJ_M9I,1,8AIJ_M9I_AAA_203,4,0,19,19,True,True,C13H17NO5,C13H17NO5,True,True,0,0,19,19,43.74147147394988,False,True,True
8AIJ_M9I,2,8AIJ_M9I_DDD_203,4,0,19,19,True,True,C13H17NO5,C13H17NO5,True,True,0,0,19,19,39.40115494482553,False,True,True
8AIJ_M9I,3,8AIJ_M9I_CCC_203,4,0,19,19,True,True,C13H17NO5,C13H17NO5,True,True,0,0,19,19,48.04253285996803,False,True,True
8AJX_FUM,0,8AJX_FUM_A_302,1,0,8,8,True,True,C4H4O4,C4H4O4,True,True,0,0,8,8,0.0,True,True,True
8AP0_PRP,0,8AP0_PRP_AAA_401,1,0,22,22,True,True,C5H13O14P3,C5H13O14P3,True,True,0,0,22,22,0.0,True,True,True
8AQL_PLG,0,8AQL_PLG_B_601,4,0,20,20,True,True,C10H15N2O7P,C10H15N2O7P,True,True,0,0,20,20,0.0,True,True,True
8AQL_PLG,1,8AQL_PLG_A_601,4,0,20,20,True,True,C10H15N2O7P,C10H15N2O7P,True,True,0,0,20,20,25.98171424839016,False,True,True
8AQL_PLG,2,8AQL_PLG_D_602,4,0,20,20,True,True,C10H15N2O7P,C10H15N2O7P,True,True,0,0,20,20,48.542444400261715,False,True,True
8AQL_PLG,3,8AQL_PLG_C_601,4,0,20,20,True,True,C10H15N2O7P,C10H15N2O7P,True,True,0,0,20,20,54.74281951712937,False,True,True
8AUH_L9I,0,8AUH_L9I_B_403,2,0,11,11,True,True,C6H9NO4,C6H9NO4,True,True,0,0,11,11,0.0,True,True,True
8AUH_L9I,1,8AUH_L9I_A_402,2,0,11,11,True,True,C6H9NO4,C6H9NO4,True,True,0,0,11,11,45.01568410689291,False,True,True
8AY3_OE3,0,8AY3_OE3_A_501,1,0,25,25,True,True,C19H20N2O3S,C19H20N2O3S,True,True,0,0,25,25,0.0,True,True,True
8B8H_OJQ,0,8B8H_OJQ_A_401,1,0,22,22,True,True,C11H15N3O7P+,C11H15N3O7P+,True,True,1,1,22,22,0.0,True,True,True
8BN6_R53,0,8BN6_R53_A_303,1,0,29,29,True,True,C18H16Cl2N4O4S,C18H16Cl2N4O4S,True,True,0,0,29,29,0.0,True,True,True
8BOM_QU6,0,8BOM_QU6_A_1001,1,0,35,35,True,True,C26H23N7O2,C26H23N7O2,True,True,0,0,35,35,0.0,True,True,True
8BPL_CP,0,8BPL_CP_A_2401,1,0,8,8,True,True,CH4NO5P,CH4NO5P,True,True,0,0,8,8,0.0,True,True,True
8BRO_R7E,0,8BRO_R7E_A_201,1,0,26,26,True,True,C18H22N2O6,C18H22N2O6,True,True,0,0,26,26,0.0,True,True,True
8BTI_RFO,0,8BTI_RFO_A_510,1,0,15,15,True,True,C11H10ClNO2,C11H10ClNO2,True,True,0,0,15,15,0.0,True,True,True
8C3N_ADP,0,8C3N_ADP_A_401,1,0,27,27,True,True,C10H15N5O10P2,C10H15N5O10P2,True,True,0,0,27,27,0.0,True,True,True
8C5D_GTB,0,8C5D_GTB_B_302,2,0,30,30,True,True,C17H22N4O8S,C17H22N4O8S,True,True,0,0,30,30,0.0,True,True,True
8C5D_GTB,1,8C5D_GTB_A_502,2,0,30,30,True,True,C17H22N4O8S,C17H22N4O8S,True,True,0,0,30,30,25.432695321857736,False,True,True
8C5M_MTA,0,8C5M_MTA_A_7216,1,0,20,20,True,True,C11H15N5O3S,C11H15N5O3S,True,True,0,0,20,20,0.0,True,True,True
8C7Y_TXV,0,8C7Y_TXV_B_803,2,0,34,34,True,True,C25H17ClF2N4O2,C25H17ClF2N4O2,True,True,0,0,34,34,0.0,True,True,True
8C7Y_TXV,1,8C7Y_TXV_A_819,2,0,34,34,True,True,C25H17ClF2N4O2,C25H17ClF2N4O2,True,True,0,0,34,34,26.32966606659113,False,True,True
8CGC_LMR,0,8CGC_LMR_A_1001,1,0,9,9,True,True,C4H6O5,C4H6O5,True,True,0,0,9,9,0.0,True,True,True
8CI0_8EL,0,8CI0_8EL_CCC_1002,1,0,26,26,True,True,C12H20N4O7P2S,C12H20N4O7P2S,True,True,0,0,26,26,0.0,True,True,True
8CNH_V6U,0,8CNH_V6U_A_501,1,0,25,25,True,True,C17H16ClN5O2,C17H16ClN5O2,True,True,0,0,25,25,0.0,True,True,True
8CSD_C5P,0,8CSD_C5P_B_501,2,0,21,21,True,True,C9H14N3O8P,C9H14N3O8P,True,True,0,0,21,21,0.0,True,True,True
8CSD_C5P,1,8CSD_C5P_A_501,2,0,21,21,True,True,C9H14N3O8P,C9H14N3O8P,True,True,0,0,21,21,57.216265423807755,False,True,True
8D19_GSH,0,8D19_GSH_A_501,2,0,20,20,True,True,C10H17N3O6S,C10H17N3O6S,True,True,0,0,20,20,0.0,True,True,True
8D19_GSH,1,8D19_GSH_B_501,2,0,20,20,True,True,C10H17N3O6S,C10H17N3O6S,True,True,0,0,20,20,38.7319797731474,False,True,True
8D39_QDB,0,8D39_QDB_A_501,1,0,17,17,True,True,C14H10O3,C14H10O3,True,True,0,0,17,17,0.0,True,True,True
8D5D_5DK,0,8D5D_5DK_B_505,2,0,27,27,True,True,C14H22N5O7P,C14H22N5O7P,True,True,0,0,27,27,0.0,True,True,True
8D5D_5DK,1,8D5D_5DK_A_505,2,0,27,27,True,True,C14H22N5O7P,C14H22N5O7P,True,True,0,0,27,27,31.702793822829562,False,True,True
8DHG_T78,0,8DHG_T78_A_403,1,0,35,35,True,True,C20H19ClF4N6O4,C20H19ClF4N6O4,True,True,0,0,35,35,0.0,True,True,True
8DKO_TFB,0,8DKO_TFB_A_2002,2,0,8,8,True,True,C5H8O3,C5H8O3,True,True,0,0,8,8,0.0,True,True,True
8DKO_TFB,1,8DKO_TFB_B_2002,2,0,8,8,True,True,C5H8O3,C5H8O3,True,True,0,0,8,8,27.091223891753664,False,True,True
8DP2_UMA,0,8DP2_UMA_A_501,1,0,49,49,True,True,C23H36N4O20P2,C23H36N4O20P2,True,True,0,0,49,49,0.0,True,True,True
8DSC_NCA,0,8DSC_NCA_A_1001,2,0,9,9,True,True,C6H6N2O,C6H6N2O,True,True,0,0,9,9,0.0,True,True,True
8DSC_NCA,1,8DSC_NCA_B_1101,2,0,9,9,True,True,C6H6N2O,C6H6N2O,True,True,0,0,9,9,37.69193144067302,False,True,True
8DW5_FQ7,0,8DW5_FQ7_A_201,1,0,18,18,True,True,C13H9Cl2NO2,C13H9Cl2NO2,True,True,0,0,18,18,0.0,True,True,True
8DZT_G4P,0,8DZT_G4P_A_204,2,0,36,36,True,True,C10H17N5O17P4,C10H17N5O17P4,True,True,0,0,36,36,0.0,True,True,True
8DZT_G4P,1,8DZT_G4P_B_204,2,0,36,36,True,True,C10H17N5O17P4,C10H17N5O17P4,True,False,0,0,36,36,40.989332059449126,False,True,True
8E77_ULP,0,8E77_ULP_A_401,1,0,55,55,True,True,C25H34N5O22P3,C25H34N5O22P3,True,True,0,0,55,55,0.0,True,True,True
8EAB_VN2,0,8EAB_VN2_B_302,1,0,49,49,True,True,C34H21F9N4O2,C34H21F9N4O2,True,True,0,0,49,49,0.0,True,True,True
8EAD_UY0,0,8EAD_UY0_A_202,1,0,38,38,True,True,C27H35ClN6O3S,C27H35ClN6O3S,True,True,0,0,38,38,0.0,True,True,True
8ERS_WQO,0,8ERS_WQO_A_201,1,0,23,23,True,True,C17H15NO5,C17H15NO5,True,True,0,0,23,23,0.0,True,True,True
8EX2_Q2Q,0,8EX2_Q2Q_A_901,1,0,26,26,True,True,C19H12F3N3O,C19H12F3N3O,True,True,0,0,26,26,0.0,True,True,True
8EXL_799,0,8EXL_799_A_1101,1,0,34,34,True,True,C24H28N8O2,C24H28N8O2,True,True,0,0,34,34,0.0,True,True,True
8EYE_X4I,0,8EYE_X4I_A_1106,1,0,33,33,True,True,C22H16F5N3O3,C22H16F5N3O3,True,True,0,0,33,33,0.0,True,True,True
8F4J_PHO,0,8F4J_PHO_D_402,4,0,64,64,True,True,C55H74N4O5,C55H74N4O5,True,True,0,0,64,64,0.0,True,True,True
8F4J_PHO,1,8F4J_PHO_d_401,4,0,64,64,True,True,C55H74N4O5,C55H74N4O5,True,True,0,0,64,64,87.01921381583765,False,True,True
8F4J_PHO,2,8F4J_PHO_a_609,4,0,64,64,True,True,C55H74N4O5,C55H74N4O5,True,True,0,0,64,64,72.2772325445407,False,True,True
8F4J_PHO,3,8F4J_PHO_A_608,4,0,64,64,True,True,C55H74N4O5,C55H74N4O5,True,True,0,0,64,64,27.70068329350381,False,True,True
8F8E_XJI,0,8F8E_XJI_A_1401,2,0,29,29,True,True,C19H14Cl2F2N4O2,C19H14Cl2F2N4O2,True,True,0,0,29,29,0.0,True,True,True
8F8E_XJI,1,8F8E_XJI_B_1401,2,0,29,29,True,True,C19H14Cl2F2N4O2,C19H14Cl2F2N4O2,True,True,0,0,29,29,43.44680794014529,False,True,True
8FAV_4Y5,0,8FAV_4Y5_B_602,2,0,33,33,True,True,C22H10ClF5N2O3,C22H10ClF5N2O3,True,True,0,0,33,33,0.0,True,True,True
8FAV_4Y5,1,8FAV_4Y5_A_602,2,0,33,33,True,True,C22H10ClF5N2O3,C22H10ClF5N2O3,True,True,0,0,33,33,70.38297495659761,False,True,True
8FLN_Y7W,0,8FLN_Y7W_A_701,1,0,34,34,True,True,C22H21F4N5O3,C22H21F4N5O3,True,True,0,0,34,34,0.0,True,True,True
8FLV_ZB9,0,8FLV_ZB9_A_701,1,0,29,29,True,True,C20H22Cl2N6O,C20H22Cl2N6O,True,True,0,0,29,29,0.0,True,True,True
8FO5_Y4U,0,8FO5_Y4U_A_301,2,0,17,17,True,True,C12H11NO3S,C12H11NO3S,True,True,0,0,17,17,0.0,True,True,True
8FO5_Y4U,1,8FO5_Y4U_C_301,2,0,17,17,True,True,C12H11NO3S,C12H11NO3S,True,True,0,0,17,17,72.89238138148367,False,True,True
8FV9_80J,0,8FV9_80J_AAA_603,2,0,29,29,True,True,C9H15FN3O13P3,C9H15FN3O13P3,True,True,0,0,29,29,0.0,True,True,True
8FV9_80J,1,8FV9_80J_BBB_801,2,0,29,29,True,True,C9H15FN3O13P3,C9H15FN3O13P3,True,False,0,0,29,29,26.27222246765606,False,True,True
8G0V_YHT,0,8G0V_YHT_B_704,3,0,26,26,True,True,C13H16N5O7P,C13H16N5O7P,True,True,0,0,26,26,0.0,True,True,True
8G0V_YHT,1,8G0V_YHT_A_702,3,0,26,26,True,True,C13H16N5O7P,C13H16N5O7P,True,True,0,0,26,26,65.20031440525712,False,True,True
8G0V_YHT,2,8G0V_YHT_C_701,3,0,26,26,True,True,C13H16N5O7P,C13H16N5O7P,True,False,0,0,26,26,65.15793614273075,False,True,True
8G43_ZU6,0,8G43_ZU6_A_1304,1,0,21,21,True,True,C14H15N3O4,C14H15N3O4,True,True,0,0,21,21,0.0,True,True,True
8G6P_API,0,8G6P_API_A_809,1,0,13,13,True,True,C7H14N2O4,C7H14N2O4,True,True,0,0,13,13,0.0,True,True,True
8GFD_ZHR,0,8GFD_ZHR_A_601,1,0,26,26,True,True,C18H23NO7,C18H23NO7,True,True,0,0,26,26,0.0,True,True,True
8H0M_2EH,0,8H0M_2EH_A_405,1,0,9,9,True,True,C8H18O,C8H18O,True,True,0,0,9,9,0.0,True,True,True
8HFN_XGC,0,8HFN_XGC_A_502,1,0,24,24,True,True,C15H17N3O4S2,C15H17N3O4S2,True,True,0,0,24,24,0.0,True,True,True
8HO0_3ZI,0,8HO0_3ZI_A_402,1,0,22,22,True,True,C16H16FN3O2,C16H16FN3O2,True,True,0,0,22,22,0.0,True,True,True
8SLG_G5A,0,8SLG_G5A_B_504,2,0,27,27,True,True,C12H17N7O7S,C12H17N7O7S,True,True,0,0,27,27,0.0,True,True,True
8SLG_G5A,1,8SLG_G5A_A_501,2,0,27,27,True,True,C12H17N7O7S,C12H17N7O7S,True,True,0,0,27,27,30.129880747115315,False,True,True
